,CO,AB,FACID,DIS,FNAME,FSTREET,FCITY,FZIP,FSIC,COID,DISN,CHAPIS,CERR_CODE,TOGT,ROGT,COT,NOXT,SOXT,PMT,PM10T,PM2.5T,lat,lon
466,1,SF,4553,BA,DUTCHMAN DOORS,4300 BUSINESS CTR,FREMONT,94538,2431,ALA,BAY AREA AQMD,,,,,,,,0.001785713,0.001249999,0.0007499989999999999,37.50278,-121.95374
467,1,SF,19997,BA,"DWFIU 1999 HARRISON, LLC",1999 HARRISON STREET,OAKLAND,94612,6531,ALA,BAY AREA AQMD,,,0.004700424,0.004585147,0.013180948,0.06062956,2.8106999999999997e-05,0.000865874,0.000831238,0.0008113230000000001,37.80777,-122.26528
468,1,SF,11887,BA,DYNEGY OAKLAND LLC,"50 MARTIN LUTHR KNG, JR WAY",OAKLAND,94607,4931,ALA,BAY AREA AQMD,,,0.821357662,0.75347535,1.0204498990000002,11.06549146,3.279905738,2.008774213,1.9605610119999999,1.942479759,37.7967167201567,-122.281800611189
469,1,SF,22549,BA,"E INK CALIFORNIA, LLC",47485 SEABRIDGE DR,FREMONT,94538,3823,ALA,BAY AREA AQMD,,,0.397789768,0.363537155,0.049115,0.19678410000000002,0.0007974130000000001,0.004209857,0.004209857,0.004209857,37.4769894756467,-121.942381811039
470,1,SF,19613,BA,E&B NATURAL RESOURCES,8467 8617 PATTRSN PSS RD,LIVERMORE,94550,1381,ALA,BAY AREA AQMD,,,0.10848795300000001,0.10848795300000001,,,,,,,37.69402,-121.6917
471,1,SF,13187,BA,EAST BAY DISCHARGERS AUTHORITY,2600 GRANT AVENUE,SAN LORENZO,94580,4941,ALA,BAY AREA AQMD,,,0.07341468799999999,0.071475762,0.22169699899999998,1.01975897,0.00047273599999999997,0.014563558,0.013981016,0.013646048999999999,37.6691201237595,-122.157946635313
472,1,SF,14530,BA,EAST BAY DISCHARGERS AUTHORITY,3000 DAVIS STREET,SAN LEANDRO,94577,4959,ALA,BAY AREA AQMD,,,0.0033372009999999997,0.0030240840000000002,0.007840218000000001,0.05752022,7.6343e-05,0.001178578,0.001131435,0.0011043280000000001,37.71486,-122.19282
473,1,SF,14531,BA,EAST BAY DISCHARGERS AUTHORITY,3700 ENTERPRISE AVE,HAYWARD,94545,4952,ALA,BAY AREA AQMD,,,0.001420877,0.001322749,0.008829354000000001,0.02181193,2.3925e-05,0.000878667,0.00084352,0.0008233110000000001,37.633925,-122.129548
474,1,SF,14528,BA,EAST BAY DISCHARGERS AUTHORITY (EBDA),14150 MONARCH BAY,SAN LEANDRO,94577,9511,ALA,BAY AREA AQMD,,,0.00020266299999999998,0.00019731099999999998,0.000612,0.002815072,1.305e-06,4.0203e-05,3.8595e-05,3.767e-05,37.6919356925364,-122.18410378147
475,1,SF,7042,BA,EAST BAY FIXTURE COMPANY,941 AILEEN STREET,OAKLAND,94608,5031,ALA,BAY AREA AQMD,,,1.8179451690000001,1.0952296559999999,0.003333333,0.01335533,5.4118999999999995e-05,0.000285714,0.000285714,0.000285714,37.84028,-122.27611
476,1,SF,8001,BA,EAST BAY MUNICIPAL UTILITY DIST,1200 21ST STREET,OAKLAND,94607,4941,ALA,BAY AREA AQMD,,,0.164380579,0.164335976,0.006501364,0.021120699,1.0875e-05,0.000317661,0.000304953,0.00029764900000000004,37.81531,-122.28581
477,1,SF,13712,BA,EAST BAY MUNICIPAL UTILITY DIST,1100 21ST STREET,OAKLAND,94607,4941,ALA,BAY AREA AQMD,,,0.007624036,0.007446326999999999,0.020319421,0.04751028,4.3328e-05,0.001334809,0.001281416,0.001250715,37.81483,-122.28363
478,1,SF,13715,BA,EAST BAY MUNICIPAL UTILITY DIST,GOLDEN GATE AVENUE,OAKLAND,94618,4941,ALA,BAY AREA AQMD,,,0.00930443,0.009058695,0.02809743,0.1292422,5.9913999999999996e-05,0.001845756,0.001771926,0.0017294729999999998,37.84424,-122.23354
479,1,SF,13726,BA,EAST BAY MUNICIPAL UTILITY DIST,5601 OAKPORT STREET,OAKLAND,94621,4941,ALA,BAY AREA AQMD,,,0.0279,0.02790001,,,,,,,37.75873,-122.21467
480,1,SF,13728,BA,EAST BAY MUNICIPAL UTILITY DIST,375 11TH STREET,OAKLAND,94607,4941,ALA,BAY AREA AQMD,,,0.7126597640000001,0.588219013,0.063142692,0.203982268,0.007882951,0.195808188,0.194559862,0.19412285699999998,37.80126,-122.27084
481,1,SF,13743,BA,EAST BAY MUNICIPAL UTILITY DIST,589 E LEWELLING BLVD,SAN LORENZO,94580,4941,ALA,BAY AREA AQMD,,,0.056053387999999996,0.05604751,0.0006732,0.003096578,1.4359999999999999e-06,4.4223e-05,4.2454e-05,4.1436999999999996e-05,37.68663,-122.11255
482,1,SF,13727,BA,EAST BAY MUNICIPAL UTILITY DIST PSB,3100 MARINA DRIVE,ALAMEDA,94501,4941,ALA,BAY AREA AQMD,,,0.000733448,0.000712484,0.006056115,0.004920333,5.111e-06,0.000112121,0.000107636,0.00010505700000000001,37.7646899452035,-122.226446237429
483,1,SF,13733,BA,EAST BAY MUNICIPAL UTILITY DIST PSC,2901 OTIS DRIVE,ALAMEDA,94501,4941,ALA,BAY AREA AQMD,,,0.000219552,0.00021375299999999998,0.000663,0.003049659,1.4140000000000001e-06,4.3553e-05,4.1811e-05,4.0809e-05,37.7534535430997,-122.241117123982
484,1,SF,13734,BA,EAST BAY MUNICIPAL UTILITY DIST PSG,9301 DOOLITTLE DR,OAKLAND,94621,4941,ALA,BAY AREA AQMD,,,0.000270217,0.00026308099999999997,0.000816,0.003753426,1.74e-06,5.3604e-05,5.146e-05,5.0227e-05,37.7296760505709,-122.207788882301
485,1,SF,13735,BA,EAST BAY MUNICIPAL UTILITY DIST PSH,4399 OAKPORT STREET,OAKLAND,94619,4941,ALA,BAY AREA AQMD,,,0.003377717,0.00328851,0.0102,0.04691783,2.175e-05,0.0006700510000000001,0.000643249,0.000627838,37.76737,-122.22012
486,1,SF,13736,BA,EAST BAY MUNICIPAL UTILITY DIST PSJ,2201 FREDERICK ST,OAKLAND,94606,4941,ALA,BAY AREA AQMD,,,0.00035466,0.00034529300000000004,0.0010710000000000001,0.004926372,2.284e-06,7.0355e-05,6.754100000000001e-05,6.5923e-05,37.778301122968,-122.238989563165
487,1,SF,13737,BA,EAST BAY MUNICIPAL UTILITY DIST PSK,2101 7TH STREET,OAKLAND,94607,4941,ALA,BAY AREA AQMD,,,0.00023644,0.00023019599999999998,0.000714,0.003284248,1.5219999999999998e-06,4.6904e-05,4.5027e-05,4.3948999999999995e-05,37.8085667748311,-122.313211127985
488,1,SF,13738,BA,EAST BAY MUNICIPAL UTILITY DIST PSM,1 PACKET LANDING RD,ALAMEDA,94502,4941,ALA,BAY AREA AQMD,,,0.001165313,0.001134536,0.0035189999999999996,0.01618665,7.504e-06,0.000231167,0.00022192099999999998,0.00021660400000000002,37.74633,-122.24013
489,1,SF,13739,BA,EAST BAY MUNICIPAL UTILITY DIST PSQ,1451 2ND STREET,BERKELEY,94710,4941,ALA,BAY AREA AQMD,,,0.008055855,0.007843094,0.024327,0.111899,5.1874e-05,0.001598071,0.001534148,0.0014973929999999999,37.8754089763925,-122.304730372428
490,1,SF,591,BA,EAST BAY MUNICIPAL UTILITY DISTRICT,2020 WAKE AVENUE,OAKLAND,94607,4952,ALA,BAY AREA AQMD,,,43.530133221999996,22.917349926,99.60922821700001,38.437603895,44.407193135,3.8075772939999997,3.78474832,3.776657295,37.823280112808,-122.297698788724
491,1,SF,2949,BA,EAST BAY MUNICIPAL UTILITY DISTRICT,5601 OAKPORT STREET,OAKLAND,94621,4952,ALA,BAY AREA AQMD,,,0.037416822,0.037316017,0.011526,0.05301715,2.4577e-05,0.000757157,0.000726871,0.000709456,37.75873,-122.21467
492,1,SF,8601,BA,EAST BAY MUNICIPAL UTILITY DISTRICT,225 EMBARCADERO-WEST,OAKLAND,94606,4941,ALA,BAY AREA AQMD,,,0.001841143,0.001792525,0.005559000000000001,0.025570225,1.1853e-05,0.000365178,0.00035057,0.000342171,37.7907406014948,-122.262660270105
493,1,SF,14238,BA,EAST BAY MUNICIPAL UTILITY DISTRICT,1001 W RED LINE AVE,ALAMEDA,94501,4941,ALA,BAY AREA AQMD,,,3.4519e-05,3.211e-05,0.000347859,0.000610573,5.870000000000001e-07,2.0996e-05,2.0157e-05,1.9674000000000002e-05,37.788844256129,-122.303539236862
494,1,SF,21580,BA,EAST BAY REGIONAL COMM SYS AUTHORITY,399 ELMHURST STREET,HAYWARD,94544,1711,ALA,BAY AREA AQMD,,,0.000118915,0.000105088,0.000871458,0.00199943,3.3710000000000004e-06,0.000112661,0.000108154,0.00010556299999999999,37.65585,-122.09463
495,1,SF,21556,BA,EAST BAY REGIONAL COMMUNICATIONS SYSTEM AUTHORITY,9851 MORGAN TERRITORY RD,LIVERMORE,94551,1711,ALA,BAY AREA AQMD,,,7.400399999999999e-05,6.5084e-05,0.000539719,0.001238376,2.175e-06,6.9788e-05,6.699600000000001e-05,6.5391e-05,37.8107097226272,-121.793739399362
496,1,SF,21089,BA,EAST BAY REGIONAL COMMUNICATIONS SYSTEMS AUTHORITY,"GARIN RESERVOIR, BELLO VIEW PLACE",HAYWARD,94544,1711,ALA,BAY AREA AQMD,,,9.5931e-05,8.478e-05,0.0007030510000000001,0.001613043,2.7189999999999997e-06,9.088899999999999e-05,8.7254e-05,8.5163e-05,37.62845,-122.03229
497,1,SF,15638,BA,EAST BAY REGIONAL PARK DISTRICT,17930 LAKE CHABOT ROAD,CASTRO VALLEY,94546,1731,ALA,BAY AREA AQMD,,,0.002052777,0.002007473,0.016835709,0.023122537999999998,0.426308256,0.0013327870000000002,0.001280397,0.001250273,37.7134864376775,-122.099042928399
498,1,SF,15995,BA,EAST BAY REGIONAL PARK DISTRICT,6999 DEL VALLE ROAD,LIVERMORE,94550,9512,ALA,BAY AREA AQMD,,,0.06176136,0.06176136,,,,,,,37.584233649196,-121.688901241481
499,1,SF,21092,BA,EAST BAY ZOOLOGICAL SOCIETY,9777 GOLF LINKS RD,OAKLAND,94605,8422,ALA,BAY AREA AQMD,,,3.6060000000000003e-06,3.16e-06,9.027e-06,5.8763999999999995e-05,1.0900000000000001e-07,2.368e-06,2.273e-06,2.219e-06,37.75049,-122.14745
500,1,SF,20913,BA,EB REG COMM SYSTEMS AUTHORITY,13000 PATTERSON PASS RD,LIVERMORE,94550,9229,ALA,BAY AREA AQMD,,,4.518e-05,4.072e-05,0.00033767599999999997,0.000774568,1.087e-06,4.362e-05,4.1875e-05,4.0872e-05,37.68621,-121.62743
501,1,SF,20912,BA,EB REGIONAL COMM SYSTEMS AUTHORITY,2258 WARM SPRINGS CT,FREMONT,94537,9229,ALA,BAY AREA AQMD,,,3.6904e-05,3.2443e-05,0.000269042,0.000617313,1.087e-06,3.4789e-05,3.3397e-05,3.2597e-05,37.4986737898298,-121.93717906906
502,1,SF,4557,BA,EBMUD UPPER SAN LEANDRO WTP,7700 GREENLY DRIVE,OAKLAND,94605,4941,ALA,BAY AREA AQMD,,,0.02594086,0.02525576,0.07833599,0.36032909999999996,0.00016704,0.005145991,0.004940150999999999,0.004821794,37.77166,-122.15958
503,1,SF,13721,BA,"EBMUD, SAN PABLO WATER TREATMENT PLANT",300 BERKELEY PARK BLVD,KENSINGTON,94707,4941,ALA,BAY AREA AQMD,,,0.001519973,0.001479829,0.004589999,0.02111302,9.787e-06,0.000301523,0.000289462,0.00028252700000000003,37.901110468212,-122.286336066647
504,1,SF,21134,BA,ECI THREE HACIENDA LLC C/O EMBARCADERO REALTY SVCS,"4305 HACINDA DRIVE, #160",PLEASANTON,94588,6512,ALA,BAY AREA AQMD,,,0.001201779,0.001171137,0.0035037,0.016116276000000002,7.472000000000001e-06,0.000230163,0.000220956,0.000215662,37.69306,-121.89339
505,1,SF,19244,BA,ECO FRIENDLY FINISHES,23839 CONNECTICUT ST,HAYWARD,94545,2434,ALA,BAY AREA AQMD,,,0.02935589,0.02935589,,,,,,,37.63958,-122.12995
506,1,SF,21314,BA,ECULLET INC,"1940 FAIRWAY DR, UNIT J",SAN LEANDRO,94577,3229,ALA,BAY AREA AQMD,,,,,,,,3.018115308,2.112681195,1.2676084970000001,37.70021,-122.17265
507,1,SF,17037,BA,ELDER CARE ALLIANCE OF UNION CITY,33883 ALVARADO NILES RD,UNION CITY,94587,8361,ALA,BAY AREA AQMD,,,0.001835361,0.001656946,0.006372871,0.03151768,4.35e-05,0.001533602,0.001472258,0.001436985,37.58939,-122.03051
508,1,SF,4449,BA,ELECTRO-COATINGS OF CALIFORNIA INC,893 CARLETON STREET,BERKELEY,94710,3471,ALA,BAY AREA AQMD,,,0.4911986,0.34675748,,,,0.001733038,0.0008606719999999999,0.000134483,37.8572,-122.2934
509,1,SF,21978,BA,ELECTRONICS FOR IMAGING,"6750 DUMBARTON, CIRCLE",FREMONT,94555,7379,ALA,BAY AREA AQMD,,,0.00026513700000000003,0.00023837400000000002,0.001811646,0.002989801,6.525e-06,0.000179796,0.000172604,0.000168469,37.54644,-122.06184
510,1,SF,16474,BA,EMC CORPORATION,6801 KOLL CENTER PKWY,PLEASANTON,94566,4931,ALA,BAY AREA AQMD,,,0.005826561,0.0056726780000000004,0.017595,0.08093326,3.7519e-05,0.001155838,0.001109605,0.00108302,37.65959,-121.9007
511,1,SF,20101,BA,EMD MILLIPORE CORPORATION,25801 INDUSTRIAL BLVD,HAYWARD,94545,3826,ALA,BAY AREA AQMD,,,6.6879e-05,6.5113e-05,2.8195e-05,0.002914346,2.153e-06,0.00010124799999999999,9.719799999999999e-05,9.4869e-05,37.63514,-122.11401
512,1,SF,7688,BA,EMERALD PACKAGING INC,33050 WESTERN AVENUE,UNION CITY,94587,2673,ALA,BAY AREA AQMD,,,11.0372987,11.029750852000001,0.59770997,2.3947846,0.009704207,0.013313848999999999,0.013313848999999999,0.013313848999999999,37.60135,-122.03188
513,1,SF,22567,BA,EMERALD PACKAGING INC,33288 CENTRAL AVENUE,UNION CITY,94587,2673,ALA,BAY AREA AQMD,,,0.2333279,0.2333279,,,,,,,37.59868,-122.03747
514,1,SF,1291,BA,EMIL VILLA'S HICK'RY PIT RESTAURANT,39410 FREMONT BLVD,FREMONT,94538,5812,ALA,BAY AREA AQMD,,,0.0923412,0.08399999,2.800001,0.865144,0.7000001,1.965897,1.96,1.822387,37.54587,-121.98156
515,1,SF,15448,BA,ENABLENCE USA COMPONENT INC,2933 BAYVIEW DRIVE,FREMONT,94539,3674,ALA,BAY AREA AQMD,,,0.251432118,0.203936498,,,,0.000126823,8.8776e-05,5.3266e-05,37.47099,-121.93633
516,1,SF,19782,BA,"ENERGY RECOVERY, INC",1717 DOOLITTLE DRIVE,SAN LEANDRO,94577,2499,ALA,BAY AREA AQMD,,,0.09546198,0.071694801,0.432094883,1.730983722,0.007014111,0.036434395,0.036434395,0.036434395,37.70782,-122.18552
517,1,SF,20061,BA,ENGLUND STUDIO,1850 CAMPBELL STREET,OAKLAND,94607,3369,ALA,BAY AREA AQMD,,,1.383445419,1.383445419,,,,,,,37.81556,-122.29199
518,1,SF,21900,BA,"ENVIRONMENTAL COMPLIANCE GROUP, LLC",403 E 12TH STREET,OAKLAND,94606,1799,ALA,BAY AREA AQMD,,,0.019874566,0.018986804,0.01635333,0.06552126,0.000265507,0.001401715,0.001401715,0.001401715,37.79549,-122.25568
519,1,SF,2751,BA,EQUIPMENT FABRICATING CORPORATION,729 45TH AVENUE,OAKLAND,94601,5084,ALA,BAY AREA AQMD,,,0.049965783,0.049965783,,,,,,,37.76765,-122.21854
520,1,SF,16948,BA,ESIGNAL-A DIVISION OF INTERACTIVE DATA CORP,3955 POINT EDEN WAY,HAYWARD,94545,8742,ALA,BAY AREA AQMD,,,0.01232164,0.01136044,0.02666011,0.2416015,0.000234356,0.00678084,0.006509607,0.006353647,37.6257070517511,-122.124561924105
521,1,SF,19971,BA,ESSEX PORTFOLIO LLC DBA THE GRAND APARTMENTS,100 GRAND AVENUE,OAKLAND,94612,1522,ALA,BAY AREA AQMD,,,0.000449058,0.00039232300000000003,0.0024142910000000003,0.007465473,1.3833e-05,0.000379386,0.00036421,0.00035548400000000004,37.8114212543277,-122.265207867965
522,1,SF,20187,BA,"EVANS BROTHERS, INC",7589 NATIONAL DRIVE,LIVERMORE,94550,1081,ALA,BAY AREA AQMD,,,0.01973648,0.01973648,,,,,,,37.70037,-121.70107
523,1,SF,6390,BA,EVERGREEN CEMETERY,6450 CAMDEN STREET,OAKLAND,94605,7261,ALA,BAY AREA AQMD,,,0.078373128,0.049520601,0.51689965,1.07946218,0.09899836199999999,0.069381137,0.052788220999999996,0.037301511,37.7707441038842,-122.181709540467
524,1,SF,10162,BA,EXAR CORPORATION,48760 KATO ROAD,FREMONT,94538,3674,ALA,BAY AREA AQMD,,,0.00724274,0.0052462868000000005,,,,,,,37.4622,-121.92351
525,1,SF,20551,BA,EXCELITAS TECHNOLOGIES CORP,44370 CHRISTY STREET,FREMONT,94538,3679,ALA,BAY AREA AQMD,,,0.8590700729999999,0.43336117399999996,0.000536476,3.6021999999999995e-05,3.545e-06,0.000519178,0.000519178,0.000519178,37.50004,-121.96054
